"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000271605",51.4834174301817,-0.448924212843683,0.327922187504816,-1.36899615198221,0.171000477754061,0.397266105630145,"MILR1","284021"
"ENSG00000118263",561.592857623346,0.230599953480213,0.168447953631366,1.36896856571413,0.171009101076235,0.397266105630145,"KLF7","8609"
"ENSG00000164331",409.157329598854,-0.223126854830646,0.162991880276124,-1.36894460296211,0.171016591970675,0.397266105630145,"ANKRA2","57763"
"ENSG00000215912",15.0639956334635,-0.782494347877548,0.571617563123815,-1.36891236091718,0.171026671407564,0.397266105630145,"TTC34","100287898"
"ENSG00000129255",652.533203029769,-0.180774685833476,0.132069801088622,-1.36878138941219,0.171067620004405,0.397292556739202,"MPDU1","9526"
"ENSG00000132481",78.7497204196057,-0.421010799348449,0.307626416913416,-1.36857817209809,0.171131170983042,0.397385533498892,"TRIM47","91107"
"ENSG00000188554",5444.30752921516,0.134699421668758,0.0984556548840591,1.36812275361308,0.171273655580212,0.397644552774955,"NBR1","4077"
"ENSG00000103319",1249.6778364301,0.226161029735135,0.165313781986175,1.3680712340974,0.171289779834827,0.397644552774955,"EEF2K","29904"
"ENSG00000138606",117.501130496554,-0.292521165278657,0.213894967600507,-1.36759255516942,0.171439648101471,0.397937798573992,"SHF","90525"
"ENSG00000173258",33.8675584741664,-0.662186747921862,0.484247220063531,-1.36745596151277,0.171482431830099,0.397982438272905,"ZNF483","158399"
"ENSG00000222011",65.1486861054993,-0.426275481129079,0.311853793512363,-1.36690811526774,0.17165410799981,0.398285747720943,"FAM185A","222234"
"ENSG00000181222",6616.7882630765,0.127480860139255,0.0932635408594685,1.36688848573041,0.171660261607979,0.398285747720943,"POLR2A","5430"
"ENSG00000081177",443.198240376583,0.186852242037739,0.136712700642234,1.36675115888988,0.171703316429232,0.39833095016765,"EXD2","55218"
"ENSG00000158406",51.7037521149378,-0.422815918423785,0.30943365078081,-1.36641867281361,0.171807591202798,0.39846344717882,"H4C8","8365"
"ENSG00000157570",43.5835910337191,-0.467336445774356,0.342095798610287,-1.36609817388241,0.17190815140278,0.398602852177257,"TSPAN18","90139"
"ENSG00000247626",41.2797676495042,0.502878093542755,0.368118479138245,1.36607674442201,0.171914876711318,0.398602852177257,"MARS2","92935"
"ENSG00000100065",71.8824256022959,-0.404053378818373,0.296062107568086,-1.36475884110043,0.172328859001477,0.39950789674948,"CARD10","29775"
"ENSG00000142156",74996.4106257192,-0.103210363364224,0.0756337436745367,-1.36460736107885,0.172376489934827,0.399513858333712,"COL6A1","1291"
"ENSG00000110446",329.929959870915,0.219636438796311,0.16095294833646,1.36460028266881,0.172378715890111,0.399513858333712,"SLC15A3","51296"
"ENSG00000180998",35.9267935716246,-0.506894905890517,0.37151809393727,-1.36438820655692,0.172445417667879,0.399613640668105,"GPR137C","283554"
"ENSG00000071051",560.260033754565,0.153422959555529,0.112495464898715,1.36381461860408,0.172625918179748,0.3999770691624,"NCK2","8440"
"ENSG00000163376",14.3470718231523,-0.97545584589917,0.715482432879666,-1.36335401272281,0.172770966991422,0.40020339961906,"KBTBD8","84541"
"ENSG00000198642",1254.07854360822,0.151766231513145,0.111362199643706,1.36281639549783,0.172940382588434,0.400540924476337,"KLHL9","55958"
"ENSG00000203896",88.1134924183127,0.349668440178226,0.256640041147324,1.36248591067479,0.173044587608541,0.400727345677556,"LIME1","54923"
"ENSG00000171174",31.4119027333379,-0.552736421765,0.405718294733595,-1.36236504229601,0.173082710282922,0.400760706818417,"RBKS","64080"
"ENSG00000188825",86.2641449711345,-0.332067092950837,0.243878866820782,-1.36160667498452,0.173322047564323,0.40125989310069,"LINC00910","100130581"
"ENSG00000078369",7083.0634922951,0.118726210158287,0.087204947459201,1.36146186217053,0.17336777794382,0.401272170366954,"GNB1","2782"
"ENSG00000087263",688.089173514965,0.17011111275139,0.124962021854363,1.36130249996792,0.173418113290226,0.401272170366954,"OGFOD1","55239"
"ENSG00000099800",477.266827279185,0.176253813970729,0.129500611773506,1.36102688286132,0.173505194105535,0.401408922507575,"TIMM13","26517"
"ENSG00000182134",36.7402606833771,-0.503890952015201,0.37039385134076,-1.36041932173335,0.173697267540408,0.401798278836115,"TDRKH","11022"
"ENSG00000179922",79.3743718070976,-0.356876257738567,0.262344450957635,-1.36033469141757,0.173724035038469,0.401805193550513,"ZNF784","147808"
"ENSG00000273802",13.6687616953192,-0.934829002813721,0.687249691237215,-1.36024652281881,0.173751924928433,0.401814701989964,"H2BC8","8339"
"ENSG00000155329",170.114059920233,0.291512456867399,0.214324920649833,1.36014260956464,0.173784799533437,0.401835733787085,"ZCCHC10","54819"
"ENSG00000263002",238.333795233526,-0.214919595708377,0.158042401234969,-1.35988566377732,0.173866108357041,0.401968737038895,"ZNF234","10780"
"ENSG00000140396",1432.04903001358,-0.166147113188369,0.122213496833886,-1.35948252437452,0.173993736467755,0.40220877685802,"NCOA2","10499"
"ENSG00000107758",1576.19644043261,0.136670521636869,0.100543504202409,1.3593172698828,0.174046073870226,0.402274730715235,"PPP3CB","5532"
"ENSG00000100416",342.155113002889,0.204261521594371,0.150327295557489,1.35877866249683,0.174216736701643,0.402614116081012,"TRMU","55687"
"ENSG00000185829",389.283596152653,-0.239981914248666,0.176644534687792,-1.35855838774077,0.174286568832185,0.402720421185049,"ARL17A","51326"
"ENSG00000253837",16.7925800242825,-0.838960685587688,0.617593535340097,-1.35843501847164,0.174325688840105,0.402755741047319,"LOC100507156","100507156"
"ENSG00000119965",176.339882185498,-0.246945543750976,0.181857972485313,-1.35790331529688,0.174494365277103,0.403090332802801,"C10orf88","80007"
"ENSG00000026652",339.561532749243,-0.306822009800819,0.225974497003581,-1.35777273041549,0.174535810393159,0.403122665330926,"AGPAT4","56895"
"ENSG00000102897",372.745181895628,0.189991090996466,0.13993507161216,1.35770889175689,0.174556074223363,0.403122665330926,"LYRM1","57149"
"ENSG00000064012",346.603743786023,-0.212878060477655,0.156881076239544,-1.35693906225253,0.174800573792402,0.403577004501164,"CASP8","841"
"ENSG00000283709",13.307850625024,-0.854367191113837,0.629696829085,-1.35679131869745,0.174847526698925,0.403630260404157,"FAM238C","387644"
"ENSG00000197448",1997.04104759956,0.117886466593274,0.0869167004314039,1.35631548376957,0.17499881103613,0.403924314832472,"GSTK1","373156"
"ENSG00000166342",38.4348954254256,-0.683778469504861,0.504192328232256,-1.35618578708298,0.175040063023867,0.403964351949919,"NETO1","81832"
"ENSG00000135047",5198.49452199353,0.153412700913252,0.113127284039814,1.35610699236146,0.175065128417153,0.403967027173707,"CTSL","1514"
"ENSG00000197647",54.9622606708941,-0.424476264444369,0.313110033443899,-1.35567761842555,0.175201763653499,0.404201043538018,"ZNF433","163059"
"ENSG00000167601",4683.90228190572,0.113373660952344,0.0836378895369286,1.35552991090582,0.175248785483649,0.404201043538018,"AXL","558"
"ENSG00000108039",1199.94308646972,0.132590313648656,0.0978195496298013,1.3554582304912,0.17527160792023,0.404201043538018,"XPNPEP1","7511"
"ENSG00000115355",1345.29638790237,-0.189098929794287,0.139513643631487,-1.35541531904776,0.175285271621298,0.404201043538018,"CCDC88A","55704"
"ENSG00000103254",105.387485614986,0.330869165121135,0.244109557123176,1.3554125820407,0.175286143155793,0.404201043538018,"ANTKMT","65990"
"ENSG00000161533",858.877205765063,-0.145339538011397,0.107253958694243,-1.35509718970586,0.175386593962206,0.404377495534637,"ACOX1","51"
"ENSG00000143190",345.869631286882,-0.208385509647368,0.153828992380227,-1.35465692404908,0.175526888077796,0.404590554458955,"POU2F1","5451"
"ENSG00000076641",297.274992458296,-0.382005304081147,0.282139201636379,-1.35396039212401,0.175749014418471,0.405047305734223,"PAG1","55824"
"ENSG00000005175",339.266715978889,-0.250184484750288,0.184801749295353,-1.35379933200978,0.175800406853509,0.405101273901005,"RPAP3","79657"
"ENSG00000166321",54.0334571249988,-0.425644332740386,0.314421789470336,-1.35373675424153,0.175820377724581,0.405101273901005,"NUDT13","25961"
"ENSG00000136866",60.5445204607105,-0.476324657111831,0.351900614389856,-1.35357722502903,0.175871297027374,0.405113407394599,"ZFP37","7539"
"ENSG00000196151",111.01468656775,-0.3428639584483,0.253324677869397,-1.35345660490711,0.175909804439561,0.405113407394599,"WDSUB1","151525"
"ENSG00000046889",32.521482986348,-0.631567205577795,0.466636697558824,-1.35344521526445,0.175913440854785,0.405113407394599,"PREX2","80243"
"ENSG00000183134",28.787621832633,0.640859769760842,0.473511431443045,1.35341984840323,0.175921540032049,0.405113407394599,"PTGDR2","11251"
"ENSG00000133612",1103.61544583744,0.148553747917701,0.109789264377232,1.35308082042772,0.176029812190737,0.405307503256447,"AGAP3","116988"
"ENSG00000250486",10.9283135252446,-0.928224705077327,0.686155192994644,-1.3527911973182,0.176122345731682,0.405375737963527,"FAM218A","152756"
"ENSG00000074755",1857.42187345098,0.119567295966502,0.088387479848106,1.35276281405442,0.176131416033153,0.405375737963527,"ZZEF1","23140"
"ENSG00000109171",988.580033967263,0.164698853893438,0.121768461764388,1.35255756299292,0.176197017481623,0.405390869278758,"SLAIN2","57606"
"ENSG00000106077",90.4595040813505,-0.381826713769162,0.282315783754586,-1.35248093001091,0.176221515250573,0.405390869278758,"ABHD11","83451"
"ENSG00000115211",610.375231705076,0.159964074434213,0.11827672195737,1.35245610283204,0.176229452462564,0.405390869278758,"EIF2B4","8890"
"ENSG00000061455",914.53728193847,-0.285225000536381,0.210896285853678,-1.35244202799414,0.176233952285582,0.405390869278758,"PRDM6","93166"
"ENSG00000243701",173.767631584263,-0.274846815238008,0.203262998502063,-1.35217337766085,0.176319858076904,0.405494237515934,"DUBR","344595"
"ENSG00000165118",350.563787287411,0.178180222419962,0.131775347346674,1.35215141532662,0.176326882309568,0.405494237515934,"C9orf64","84267"
"ENSG00000173846",202.555613098338,-0.235650952023315,0.174302304416537,-1.35196693361076,0.176385893494463,0.405574748709952,"PLK3","1263"
"ENSG00000234684",69.8250008050745,-0.396286207494977,0.293311797002265,-1.35107490235695,0.176671440154588,0.406120799310601,"SDCBP2-AS1","100507495"
"ENSG00000114904",431.716100824737,-0.186839627644988,0.138303304777599,-1.35094116474975,0.176714280359111,0.406164024688284,"NEK4","6787"
"ENSG00000171357",48.2916657811774,-0.439377115909039,0.325316383057304,-1.35061478238446,0.176818863010147,0.406349129218748,"LURAP1","541468"
"ENSG00000103249",1854.97065436757,-0.119846255229001,0.0887415710484087,-1.35050860395095,0.176852895689419,0.406372073886294,"CLCN7","1186"
"ENSG00000124688",280.856226216639,0.21186504528254,0.156897756966501,1.35033826728176,0.176907502783703,0.406442281718425,"MAD2L1BP","9587"
"ENSG00000159082",447.903662629879,-0.265153840749401,0.196546167069429,-1.34906645447701,0.17731562188153,0.407324548471193,"SYNJ1","8867"
"ENSG00000242715",58.0329543876551,-0.575000668400594,0.426784462552848,-1.34728585235081,0.177888186811778,0.408473241030769,"CCDC169","728591"
"ENSG00000089505",25.5392284152624,-0.591267660588249,0.438922959224486,-1.34708756551021,0.177952032388666,0.408552501160792,"CMTM1","113540"
"ENSG00000141837",327.046187770574,-0.229867581304161,0.170647899558243,-1.3470284832056,0.177971059358775,0.408552501160792,"CACNA1A","773"
"ENSG00000144488",48.9753828998894,-0.70740930775366,0.525268987089606,-1.34675628133549,0.178058739292357,0.408697852042942,"ESPNL","339768"
"ENSG00000170458",23.947517164355,0.773477686963557,0.574451476158001,1.34646305052024,0.178153228905852,0.408697852042942,"CD14","929"
"ENSG00000271270",37.8468349763243,-0.664604681095852,0.493616771631511,-1.34639809522514,0.178174164908029,0.408697852042942,"TMCC1-AS1","100507032"
"ENSG00000120733",1925.21505051392,0.119712466015537,0.0889215410448539,1.34627070796211,0.178215228925446,0.408724340171306,"KDM3B","51780"
"ENSG00000183624",341.934836897035,0.186258624596065,0.138394950235931,1.34584841627918,0.178351407455798,0.408925655792141,"HMCES","56941"
"ENSG00000112977",3923.976327362,-0.109910883398951,0.0816823654416675,-1.34558888940897,0.178435136803581,0.408982632360127,"DAP","1611"
"ENSG00000176749",16.2484241222485,-0.750703620902138,0.557917329140082,-1.34554634117423,0.178448866634585,0.408982632360127,"CDK5R1","8851"
"ENSG00000236383",17.9718871147062,-0.705046914978192,0.524048606813704,-1.3453845803827,0.178501072175848,0.409010909682654,"CCDC200","100874261"
"ENSG00000253738",360.828375764003,-0.192610293456051,0.14317342109263,-1.34529364449172,0.178530425175603,0.409010909682654,"OTUD6B-AS1","100506365"
"ENSG00000068654",1174.89145997822,0.168133922930706,0.124980324929013,1.34528313177457,0.178533818784428,0.409010909682654,"POLR1A","25885"
"ENSG00000205269",121.971790107143,0.302844594827058,0.225137206056695,1.34515569474907,0.17857496053101,0.409049706256339,"TMEM170B","100113407"
"ENSG00000272899",24.5086510501466,0.675713008354294,0.502363129610808,1.34506887254601,0.178602994235117,0.409058470667526,"ATP6V1FNB","100130705"
"ENSG00000115233",733.934553240558,0.155473051398894,0.115640900319963,1.34444691254323,0.178803912373235,0.409463140165731,"PSMD14","10213"
"ENSG00000148296",589.89144762403,0.160148429287885,0.119172626844745,1.3438356905275,0.179001525457368,0.409804603329983,"SURF6","6838"
"ENSG00000188368",17.2667348025477,-0.779028012126832,0.579849930108405,-1.34349936367361,0.17911033193895,0.409860825242634,"PRR19","284338"
"ENSG00000055917",2262.92091513202,0.128369254814384,0.09554969549126,1.34348156898235,0.179116090142257,0.409860825242634,"PUM2","23369"
"ENSG00000236404",46.6427160669846,-0.497105349583447,0.370018748213471,-1.34345989759594,0.179123102995435,0.409860825242634,"VLDLR-AS1","401491"
"ENSG00000147813",431.246405159725,0.187992616767125,0.139978630577649,1.34300940073022,0.179268929867818,0.410138962483942,"NAPRT","93100"
"ENSG00000173269",26.6470654172164,-0.678619519684046,0.505328060297628,-1.34292862993667,0.179295084889184,0.410143271213949,"MMRN2","79812"
"ENSG00000189337",714.033758089174,-0.201287394142527,0.14995197712291,-1.34234571630582,0.179483926834818,0.410519679974926,"KAZN","23254"
"ENSG00000176714",60.1341040886051,-0.399389509553798,0.297574680645433,-1.34214883029541,0.179547743841116,0.410610065695923,"CCDC121","79635"
"ENSG00000181619",94.2429439085444,0.316105117693227,0.235581795713351,1.34180621527248,0.179658836459154,0.410767197375331,"GPR135","64582"
"ENSG00000108176",18.6535791659985,-0.739383247337112,0.551043682916491,-1.34178699486001,0.179665070174048,0.410767197375331,"DNAJC12","56521"
"ENSG00000146540",303.523605161354,-0.219246666388273,0.163460548543014,-1.34128184655259,0.179828961476658,0.411010948301932,"C7orf50","84310"
"ENSG00000054983",677.032292543251,0.178733496817646,0.13325868471102,1.3412521458188,0.179838601097943,0.411010948301932,"GALC","2581"
"ENSG00000141385",826.530639372765,0.158716768405093,0.11833641833328,1.34123349887172,0.179844653316634,0.411010948301932,"AFG3L2","10939"
"ENSG00000113845",1100.30739969123,0.138069740317423,0.102958166822885,1.34102757049802,0.179911501324366,0.411014917334401,"TIMMDC1","51300"
"ENSG00000197580",29.7377934281831,-0.554781748873719,0.413706455277996,-1.34100336554073,0.179919359895997,0.411014917334401,"BCO2","83875"
"ENSG00000248671",19.4817643831438,-0.760010738633621,0.566817189021826,-1.34083925708957,0.179972647363037,0.411081075309623,"ALG1L9P","285407"
"ENSG00000144029",630.84695379442,0.158141275564588,0.117948747242672,1.34076265548817,0.179997524595539,0.41108233147931,"MRPS5","64969"
"ENSG00000180008",635.381740134257,0.146941726101407,0.109607200523369,1.34062110335605,0.180043501967628,0.411131769763376,"SOCS4","122809"
"ENSG00000116754",4504.04929735888,0.111030564114216,0.0828520681614747,1.34010612623239,0.180210844671019,0.411458296615442,"SRSF11","9295"
"ENSG00000163874",148.601159709383,0.260300525249308,0.194292047371583,1.3397384441139,0.180330394294343,0.411535066616476,"ZC3H12A","80149"
"ENSG00000267270",17.0015743245524,-0.727135648715954,0.542744492420678,-1.33973841995683,0.180330402150801,0.411535066616476,"PARD6G-AS1","100130522"
"ENSG00000145391",4154.20886427696,0.122771496399617,0.0916394241729881,1.33972356884151,0.18033523213911,0.411535066616476,"SETD7","80854"
"ENSG00000145354",371.795663009002,0.188623284504121,0.140806797652443,1.33958933552132,0.180378892840869,0.411535066616476,"CISD2","493856"
"ENSG00000153140",235.319832165752,-0.23966983340124,0.178917719203286,-1.33955336826605,0.180390592876567,0.411535066616476,"CETN3","1070"
